date,number,name,rating,n_reviews,price
2021-02-08,41,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"57,876",$37.98
2021-02-08,42,"Power Strip with USB C, 3 Outlets 4 USB Ports (22.5W/4.5A) Desktop Charging Station, Flat Plug, 5ft Braided Extension…",4.8,"4,930",$18.99
2021-02-08,43,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"89,487",$147.99
2021-02-08,44,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"15,062",$18.99
2021-02-08,45,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"12,592",$17.99
2021-02-08,46,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"23,464",$19.97
2021-02-08,47,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"99,070",$24.99
2021-02-08,48,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"19,257",$159.99
2021-02-08,49,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"24,740",$364.99
2021-02-08,50,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"13,629",$7.99
2021-02-08,51,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming…",4.4,"20,639",$16.99
2021-02-08,52,Super Mario 3D All-Stars - Nintendo Switch,4.8,"34,626",Not available
2021-02-08,53,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Latest Model, 8th Generation)",4.9,"24,482",$299.00
2021-02-08,54,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),4.9,"60,828",$299.99
2021-02-08,55,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"22,341",$12.49
2021-02-08,56,SUPERDANNY USB Surge Protector Power Strip Mountable Extension Cord Multiple Protection 5 Outlet 3 USB Port with Hook…,4.8,"16,096",$16.99
2021-02-08,57,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"10,908",$33.99
2021-02-08,58,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",4.4,"22,985",$59.99
2021-02-08,59,"New Apple Watch Series 6 (GPS, 44mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"20,862",$462.94
2021-02-08,60,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"29,939",$28.79
2021-02-08,61,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue",4.6,"154,794",$94.99
2021-02-08,62,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black – Without Ads",4.6,"154,794",$109.99
2021-02-08,63,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"30,449",$26.99
2021-02-08,64,Orzly Carry Case Compatible with Nintendo Switch - Black Protective Hard Portable Travel Carry Case Shell Pouch for…,4.8,"41,384",$13.96
2021-02-08,65,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"7,253",$7.79
2021-02-08,66,Nintendo Switch AC Adapter,4.8,"7,293",$26.88
2021-02-08,67,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"12,992",$79.97
2021-02-08,68,"Desktop Power Strip with 3 Outlet 4 USB Ports 4.5A, Flat Plug and 5 ft Long Braided Extension Cords for Cruise Ship…",4.8,"8,843",$17.99
2021-02-08,69,"Introducing Amazon eero 6 dual-band mesh Wi-Fi 6 system with built-in Zigbee smart home hub (3-pack, one eero 6 router…",4.5,"1,753",$71.00
2021-02-08,70,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"30,346",$139.99
2021-02-08,71,"Tile Slim (2020) 1-pack - Slim & Sleek Bluetooth Tracker, Item Locator and Finder for Wallets, Passports and Electronic…",4.6,"17,311",$23.99
2021-02-08,72,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"68,599",$79.97
2021-02-08,73,Dash Cam Front and Rear CHORTAU Dual Dash Cam 3 inch Dashboard Camera Full HD 170° Wide Angle Backup Camera with Night…,4.3,"10,499",$49.98
2021-02-08,74,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Plum",4.6,"154,794",$94.99
2021-02-08,75,"Surge Protector Wall Mount , Outlet Splitter with Rotating Plug, POWERIVER Power Strip with 6 Outlet Extender (3 Side…",4.6,"9,243",$15.98
2021-02-08,76,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"24,118",$44.99
2021-02-08,77,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"9,358",$259.99
2021-02-08,78,"Power Strip,Witeem Surge Protector with 12-Outlet (1875W/15A,4360Joules) and 4 USB Charging Ports (5V/6A,30W),6Ft…",4.8,"9,259",$26.99
2021-02-08,79,Fire TV Cube | Hands-free streaming device with Alexa | 4K Ultra HD | 2019 release,4.6,"38,166",$104.99
2021-02-08,80,Super Smash Bros. Ultimate - Nintendo Switch,4.9,"39,742",Not available
2021-02-08,81,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"109,441",$199.00
2021-02-08,82,"New Apple Watch Series 6 (GPS, 40mm) - Gold Aluminum Case with Pink Sand Sport Band",4.8,"20,862",$349.98
2021-02-08,83,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio…,4.7,"14,228",$9.99
2021-02-08,84,"2020 Apple MacBook Air with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) - Space Gray",4.8,"1,581",$949.99
2021-02-08,85,Nintendo Switch - Animal Crossing: New Horizons Edition - Switch,4.9,"60,828",$335.00
2021-02-08,86,"Majority Bowfell Small Sound Bar for TV with Bluetooth, RCA, USB, Opt, AUX Connection, Mini Sound/Audio System for TV…",4.2,"3,851",$36.95
2021-02-08,87,"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078",4.7,"15,023",$14.59
2021-02-08,88,"Tile Starter Pack (2020) 2-pack (1 Mate, 1 Slim) - Bluetooth Tracker, Item Locator & Finder for Keys and Wallets or…",4.7,"32,028",$39.99
2021-02-08,89,Kindle Oasis – Now with adjustable warm light – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"13,279",$249.99
2021-02-08,90,"GE Power Strip Surge Protector, 6 Outlets, Flat Plug, 2ft Power Cord, Wall Mount, White, 40532",4.8,"3,694",$9.88
2021-02-08,91,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"3,507",$19.99
2021-02-08,92,"Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Blue Kid-Proof Case",4.8,"25,837",$139.99
2021-02-08,93,BOND TOUCH Bluetooth Long Distance Connection Digital Wrist Bracelets,4.5,"9,068",$89.99
2021-02-08,94,PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),4.7,"14,649",$7.99
2021-02-08,95,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"19,820",$124.99
2021-02-08,96,All-New Insignia NS-39DF310NA21 39-inch Smart HD 720p TV - Fire TV Edition,4.6,"5,056",$169.99
2021-02-08,97,Luigi's Mansion 3 - Nintendo Switch,4.8,"18,235",Not available
2021-02-08,98,"Kindle Paperwhite Essentials Bundle including Kindle Paperwhite - Wifi, Ad Supported, Amazon Water-safe Fabric Cover…",4.8,"4,412",$124.97
2021-02-08,99,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),4.7,"4,604",$53.99
2021-02-08,100,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"38,272",$22.49
2021-02-09,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"526,360",$39.99
2021-02-09,2,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"311,358",$44.99
2021-02-09,3,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"157,127",$39.99
2021-02-09,4,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"94,365",$94.99
2021-02-09,5,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"157,459",$49.99
2021-02-09,6,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"84,659",$24.99
2021-02-09,7,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"143,002",$59.99
2021-02-09,8,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"74,817",$64.99
2021-02-09,9,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"65,131",$46.50
2021-02-09,10,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"60,990",$89.99
2021-02-09,11,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"101,668",$25.98
2021-02-09,12,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"30,043",$34.75
2021-02-09,13,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.7,"8,219",$109.99
2021-02-09,14,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"341,645",$24.99
2021-02-09,15,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"34,202",$59.99
2021-02-09,16,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"52,693",$13.38
2021-02-09,17,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"26,245",$84.99
2021-02-09,18,"All-new Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection…",4.5,"27,795",$89.99
2021-02-09,19,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"154,838",$94.99
2021-02-09,20,Nintendo Switch Pro Controller,4.9,"36,674",Not available
2021-02-09,21,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"40,548",$56.99
2021-02-09,22,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"31,892",$99.99
2021-02-09,23,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"109,446",$169.00
2021-02-09,24,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"55,647",$7.99
2021-02-09,25,amFilm Tempered Glass Screen Protector for Nintendo Switch 2017 (2-Pack),4.8,"71,789",$7.99
2021-02-09,26,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"27,185",$93.99
2021-02-09,27,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"24,425",$7.99
2021-02-09,28,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"30,448",$26.99
2021-02-09,29,Just Dance 2021 - Nintendo Switch Standard Edition,4.8,"11,967",$29.83
2021-02-09,30,"New Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (Latest Model, 8th Generation)",4.9,"24,485",$367.98
2021-02-09,31,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"46,728",$18.99
2021-02-09,32,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"78,221",$34.99
2021-02-09,33,"Apple TV 4K (32GB, Latest Model)",4.8,"18,250",$179.00
2021-02-09,34,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"31,615",$64.99
2021-02-09,35,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"56,969",$34.00
2021-02-09,36,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"5,449",$90.17
2021-02-09,37,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"25,708",$18.99
2021-02-09,38,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"109,446",$169.00
2021-02-09,39,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"89,493",$147.99
2021-02-09,40,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"57,880",$37.98
2021-02-09,41,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"15,061",$18.99
2021-02-09,42,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"19,259",$159.99
2021-02-09,43,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"24,746",$364.99
2021-02-09,44,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"12,592",$17.99
2021-02-09,45,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black – Without Ads",4.6,"154,838",$109.99
2021-02-09,46,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"29,952",$28.79
2021-02-09,47,Echo Flex - Plug-in mini smart speaker with Alexa,4.5,"79,183",Not available
2021-02-09,48,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (Latest Model, 8th Generation)",4.9,"24,485",$338.00
2021-02-09,49,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue",4.6,"154,838",$94.99
2021-02-09,50,Super Mario 3D All-Stars - Nintendo Switch,4.8,"34,626",Not available
2021-02-09,51,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"16,388",$84.99
2021-02-09,52,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"23,472",$19.97
2021-02-09,53,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"22,341",$12.49
2021-02-09,54,"Binoculars 20x50, HD Professional/Waterproof Binoculars with Low Light Night Vision, Durable & Clear BAK4 Prism FMC Lens…",4.4,"4,582",$59.99
2021-02-09,55,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",4.4,"22,988",$59.99
2021-02-09,56,"New Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Latest Model, 8th Generation)",4.9,"24,485",$299.00
2021-02-09,57,SUPERDANNY USB Surge Protector Power Strip Mountable Extension Cord Multiple Protection 5 Outlet 3 USB Port with Hook…,4.8,"16,094",$16.99
2021-02-09,58,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"10,920",$33.99
2021-02-09,59,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Plum",4.6,"154,838",$94.99
2021-02-09,60,Nintendo Neon Purple/ Neon Orange Joy-Con (L-R) - Switch,4.8,"51,992",$79.99
2021-02-09,61,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"12,995",$79.97
2021-02-09,62,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"99,090",$49.99
2021-02-09,63,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming…",4.4,"20,641",$16.99
2021-02-09,64,Super Smash Bros. Ultimate - Nintendo Switch,4.9,"39,744",Not available
2021-02-09,65,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),4.9,"60,832",$299.99
2021-02-09,66,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"13,629",$7.99
2021-02-09,67,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"5,059",$99.99
2021-02-09,68,"Tile Slim (2020) 1-pack - Slim & Sleek Bluetooth Tracker, Item Locator and Finder for Wallets, Passports and Electronic…",4.6,"17,312",$23.99
2021-02-09,69,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.6,"1,866",$34.99
2021-02-09,70,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"68,609",$79.97
2021-02-09,71,"Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Blue Kid-Proof Case",4.8,"25,839",$139.99
2021-02-09,72,"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078",4.7,"15,017",$14.59
2021-02-09,73,Roku Streaming Stick plus | 4K/HDR/HD Streaming Player with 4X The Wireless Range & Voice Remote with TV Power and…,4.6,"6,106",$41.99
2021-02-09,74,"2020 Apple MacBook Air with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) - Space Gray",4.8,"1,585",$949.99
2021-02-09,75,"Power Strip with USB C, 3 Outlets 4 USB Ports (22.5W/4.5A) Desktop Charging Station, Flat Plug, 5ft Braided Extension…",4.8,"4,932",$18.99
2021-02-09,76,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"30,347",$129.99
2021-02-09,77,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"24,133",$44.99
2021-02-09,78,"All-New Insignia NS-43DF710NA21 43-inch Smart 4K UHD - Fire TV Edition, Released 2020",4.6,"9,359",$259.99
2021-02-09,79,"New Apple Watch Series 6 (GPS, 40mm) - Gold Aluminum Case with Pink Sand Sport Band",4.8,"20,866",$349.98
2021-02-09,80,"eufy Security 2K Indoor Cam Pan & Tilt, Plug-in Security Indoor Camera with Wi-Fi, IP Camera, Human & Pet AI, Voice…",4.7,"3,337",$39.99
2021-02-09,81,"Tile Starter Pack (2020) 2-pack (1 Mate, 1 Slim) - Bluetooth Tracker, Item Locator & Finder for Keys and Wallets or…",4.7,"32,032",$39.99
2021-02-09,82,"GE Power Strip Surge Protector, 6 Outlets, Flat Plug, 2ft Power Cord, Wall Mount, White, 40532",4.8,"3,694",$9.88
2021-02-09,83,Fujifilm Instax Mini Macaron Film - 10 Exposures,4.8,"6,880",$7.98
2021-02-09,84,"Power Strip,Witeem Surge Protector with 12-Outlet (1875W/15A,4360Joules) and 4 USB Charging Ports (5V/6A,30W),6Ft…",4.8,"9,260",$26.99
2021-02-09,85,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"109,446",$199.00
2021-02-09,86,Nintendo Switch AC Adapter,4.8,"7,294",$26.88
2021-02-09,87,"Introducing Amazon eero 6 dual-band mesh Wi-Fi 6 system with built-in Zigbee smart home hub (3-pack, one eero 6 router…",4.5,"1,755",$71.00
2021-02-09,88,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"19,820",$124.99
2021-02-09,89,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"7,250",$7.79
2021-02-09,90,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),4.7,"4,605",$53.99
2021-02-09,91,Orzly Carry Case Compatible with Nintendo Switch - Black Protective Hard Portable Travel Carry Case Shell Pouch for…,4.8,"41,383",$13.96
2021-02-09,92,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"3,507",$19.99
